KOZINC  Žiga,No,,Slovenia,
MCPHEDRAN  Samara,No,,Australia,
ERIKSSON  Li,No,,Australia,
MAZEROLLE  Paul,No,,Australia,
JOHNSON  Holly,No,,Canada,
WORTLEY  Richard,No,,United Kingdom,
REYA  Matija,No,,Slovenia,
ŠKARABOT  Jakob,No,,Slovenia,
VNUČEC PAUŠNER  Doroteja,No,,Slovenia,
ŠERNEK  Milan,No,,Slovenia,
GORŠEK  Andreja,No,,Slovenia,
LÄHTINEN  K,No,,Finland,
TOPPINEN  Anne,No,,Finland,
SUOJANEN  Hannele,No,,Finland,
STERN  Tobias,No,,Austria,
RANACHER  L,No,,Austria,
KITEK KUZMAN  Manja,No,,Slovenia,
SANDBERG  Dick,No,,Sweden,
MANTANIS  George,No,,Greece,
VNUČEC PAUŠNER  Doroteja,No,,Slovenia,
GORŠEK  Andreja,No,,Slovenia,
ASLAM  Sidra,Yes,,Pakistan,
ISLAM  Saif ul,No,,Pakistan,
AKHUNDZADA  Adnan,No,,Pakistan,
KHAN  Muhammad Khurram,No,,Pakistan,
KOZINC  Žiga,No,,Slovenia,
KOZINC  Žiga,No,,Slovenia,
GOODFELLOW  Benjamin,No,,Australia,France
KÖLVES  Kairi,No,,Australia,
PRINIOTAKIS  Georgios,No,,Greece,
STACHEWICZ  Urszula,No,,Poland,
KRSTIĆ FURUNDŽIĆ  Aleksandra,No,,Serbia,
VENTURINI  Enrico,No,,Italy,
JONAITIENE  Vaida,No,,Lithuania,
HAWGOOD  Jacinta L,No,,Australia,
WOODWARD  Alan,No,,Australia,
QUINNETT  Paul,No,,United States,
VERONESE  Nicola,No,,Italy,
TRABUCCHI  Marco,No,,Italy,
VECCHIATO  Chiara,No,,Italy,
DEMURTAS  Jacopo,No,,Italy,
BALCOMBE  Luke,No,,Australia,
FESTUS Alao  Percy,No,,Estonia,
LAVRIČ  Gregor,No,,Slovenia,
SAARNA  Mart,No,,Estonia,
KERS  Jaan,No,,Estonia,
KOZINC  Žiga,No,,Slovenia,
BISHOP  Chris,No,,United Kingdom,
PLEŠA  Jernej,No,,Slovenia,
CASALE  Monica,No,,Italy,
MANOJLOVIĆ  Denisa,No,,Slovenia,
KOZINC  Žiga,No,,Slovenia,
KOZINC  Žiga,No,,Slovenia,
SAJINČIČ  Nežka,Yes,,Slovenia,
SANDAK  Anna Malgorzata,Yes,,Slovenia,
ISTENIČ  Andreja,No,,Slovenia,
DOVJAK  Mateja,No,,Slovenia,
ŠUBIC  Nika,No,,Slovenia,
NIEMELÄ  Aarne,Yes,,Slovenia,
TIPPNER  Jan,No,,Czech Republic,
PAULIC  Vinko,No,,Croatia,
PRAUS  Luděk,No,,Czech Republic,
VOJÁČKOVÁ  Barbora,No,,Czech Republic,
BRABEC  Martin,No,,Czech Republic,
MILCH  Jaromír,No,,Czech Republic,
RUPČIĆ  Nika,No,,Slovenia,
ARH  Rok,No,,Slovenia,
GABROVEC  Tina,No,,Slovenia,
JAZBEC  Lucija,No,,Slovenia,
PETRAVIĆ  Luka,No,,Slovenia,
STAREŠINIČ  Nina,No,,Slovenia,
ZORMAN  Lea,No,,Slovenia,
PRETNAR ŽAGAR  Ajda,No,,Slovenia,
SRAKAR  Andrej,No,,Slovenia,
ZWITTER  Matjaž,No,,Slovenia,
SVENŠEK  Daniel,No,,Slovenia,
SIPPONEN  Mika H,No,,Sweden,
ŐSZ  Olivér,No,,Hungary,
HEGYHÁTI  Máté,No,,Hungary,
ČRETNIK  Klemen,No,,Slovenia,
KOZINC  Žiga,No,,Slovenia,
KORDEŽ  Breda,No,,Slovenia,
MANOJLOVIĆ  Denisa,No,,Slovenia,
VATOVEC  Rok,No,,Slovenia,
LEPIČNIK-VODOPIVEC  Jurka,No,,Slovenia,
AZINOVIĆ  Boris,No,,Slovenia,
PONDELAK  Andreja,No,,Slovenia,
VCELAK  Jan,Yes,,Czech Republic,Slovenia
KANDUTI  Rok,No,,Slovenia,
VARKONJI  Monika,No,,Slovenia,
JUTRAŽ  Anja,No,,Slovenia,
MALOVRH REBEC  Katja,No,,Slovenia,
SUTTIE  Ed,No,,United Kingdom,
BRISCHKE  Christian,No,,Germany,
FRÜHWALD HANSSON  Eva,No,,Sweden,
FORTINO  Stefania,No,,Finland,
KUTNIK  Magdalena,No,,France,
ALFREDSEN  Gry,No,,Norway,
LUCAS  Christopher,No,,France,
VIEILLEMARD  Eric,No,,France,
ABRAHAMSEN  Rune,No,,Norway,
BJERTNÆS  Magne A,No,,Norway,
BOUILLOT  Jacques,No,,France,
BRANK  Boštjan,No,,Slovenia,
CABATON  Lionel,No,,France,
CROCETTI  Roberto,No,,Sweden,
FLAMAND  Olivier,No,,France,
KURENT  Blaž,No,,Slovenia,
ŠUŠTERŠIČ  Iztok  et al,Yes,,Slovenia,
ČEH  Tina,No,,Slovenia,
OGRINC  Nina,No,,Slovenia,
GAJIĆ  Darija,No,,Bosnia and Herzegovina,
PEULIĆ  Slobodan,No,,Bosnia and Herzegovina,
KALLAB  Lara,No,,France,
CHBEIR  Richard,No,,France,
VELLGUTH  N,No,,Germany,
WINKELMANN  J,No,,Germany,
WOLF  Marco D,No,,Germany,
KNY  Martin,No,,Czech Republic,
MAZANEC  Vojtěch,No,,Czech Republic,
ADAMOVSKÁ  Daniel,No,,Czech Republic,
VCELAK  Jan,Yes,,Czech Republic,
NOVAK  Erik,No,,Czech Republic,
KUKEC  Andreja,No,,Slovenia,
OTOREPEC  Peter,No,,Slovenia,
LAMPIČ  Ladi,No,,Slovenia,
POHLEVEN  Jure,No,,Slovenia,
BURNARD  Michael David,Yes,,Slovenia,United States
MODERC  Gašper,No,,Slovenia,
ORŁOWSKI  Kazimierz A,No,,Poland,
CHUCHAŁA  Daniel,No,,Poland,
ORŁOWSKI  Kazimierz A,No,,Poland,
CHUCHAŁA  Daniel,No,,Poland,
TAUBE  Piotr,No,,Poland,
VAKE  Domen,No,,Slovenia,
ROSS GOBAKKEN  Lone,No,,Norway,
PINTÉR  Máté,No,,Hungary,
TIPPNER  Jan,No,,Czech Republic,
KLOIBER  Michal,No,,Czech Republic,
HRIVNÁK  Jaroslav,No,,Slovakia,
ZLÁMAL  Jan,No,,Czech Republic,
ISTENIČ  Andreja,No,,Slovenia,
CYMER  Radoslaw,No,,Germany,
NYRUD  Anders Q,No,,Norway,
AZINOVIĆ  Boris,No,,Slovenia,
KRAMAR  Miha,No,,Slovenia,
SVENŠEK  Daniel,No,,Slovenia,
VOGLAR  Matej,No,,Slovenia,
REPŠE  Ana,No,,Slovenia,
KUNIČ  Roman,No,,Slovenia,
KOŠIR  Mitja,No,,Slovenia,
PAJEK  Luka,No,,Slovenia,
BOŽIČEK  David,No,,Slovenia,
POTOČNIK  Jaka,No,,Slovenia,
GROSSI  Paolo,No,,Italy,
PETRILLO  Marta,No,,Italy,
MASMOUDI  Maroua,No,,France,
TAKTAK  Hela,No,,France,
BEN LAMINE  Sana Ben Abdallah,No,,Tunisia,
BOUKADI  Khouloud,No,,Tunisia,
HEDI Karray  Mohamed,No,,Tunisia,
ZGHAL  Hajer Baazaoui,No,,France,
ARCHIMÈDE  Bernard,No,,Tunisia,
MRISSA  Michael,Yes,,France,
GUEGAN  Chirine Ghedira,No,,France,
KOZINC  Žiga,No,,Slovenia,
HEGYHÁTI  Máté,No,,Hungary,
BÓTA  András,No,,Hungary,
LANDOWSKA  Agnieszka,No,,Poland,
JONES  Dennis,No,,Sweden,
SANDBERG  Dick,No,,Sweden,
PETRILLO  Marta,No,,Italy,
GROSSI  Paolo,No,,Italy,
HILL  Callum A S,Yes,,Slovenia,
PETRILLO  Marta,No,,Italy,
GROSSI  Paolo,No,,Italy,
GROSSI  Paolo,No,,Italy,
PETRILLO  Marta,No,,Italy,
ČÁPOVÁ  Kristýna,No,,Czech Republic,
VELEBIL  Lukáš,No,,Czech Republic,
DEMUTH  Jaroslav,No,,Czech Republic,
AZINOVIĆ  Boris,No,,Slovenia,
PAZLAR  Tomaž,No,,Slovenia,
GAMS  Matija,No,,Slovenia,
KWIECIEŃ  Arkadiusz,No,,Poland,
WECKENDORF  Jan,Yes,,Slovenia,
MILCH  Jaromír,No,,Czech Republic,
TIPPNER  Jan,No,,Czech Republic,
BRABEC  Martin,No,,Czech Republic,
KUNECKÁ  Jiří,No,,Czech Republic,
KLOIBER  Michal,No,,Czech Republic,
TIPPNER  Jan,No,,Czech Republic,
MILCH  Jaromír,No,,Czech Republic,
SEBERA  Václav,No,,Czech Republic,
BRABEC  Martin,No,,Czech Republic,
KUNECKY  Jiří,No,,Czech Republic,
KLOIBER  Michal,No,,Czech Republic,
KLOIBER  Michal,No,,Czech Republic,
TIPPNER  Jan,No,,Czech Republic,
REDON  Miguel,No,,Spain,
BRABEC  Martin,No,,Czech Republic,
DĚCKÁ  David,No,,Czech Republic,
ČERMÁK  Petr,No,,Czech Republic,
MILCH  Jaromír,No,,Czech Republic,
TIPPNER  Jan,No,,Czech Republic,
DUJIČ  Bruno,No,,Slovenia,
AICHER  Simon,No,,Germany,
KLOIBER  Michal,No,,Czech Republic,
KUNECKY  Jiří,No,,Czech Republic,
HRIVNÁK  Jaroslav,No,,Czech Republic,
TIPPNER  Jan,No,,Czech Republic,
TERDJIMI  Mehdi,No,,France,
MÉDINI  Lionel,No,,France,
LONDON  András,No,,Hungary,
NÉMETH  József,No,,Hungary,
BURUD  Ingunn,No,,Norway,
FLØ  A,No,,Norway,
THIIS  T,No,,Norway,
ROSS GOBAKKEN  Lone S,No,,Norway,
ORŁOWSKI  Kazimierz A,No,,Poland,
OCHRYMIUK  Tomasz,No,,Poland,
RIGGIO  Mariapaola,No,,United States,
KALLAB  Lara,No,,France,
CHBEIR  Richard,No,,France,
BOURREAU  Pierre,No,,France,
BRASSIER  Pascale,No,,France,
HARANT  Monika,No,,Germany,
SREENIVASA  Manish,No,,Germany,
MILLARD  Matthew,No,,Germany,
MOMBAUR  Katja,No,,Germany,
BENNARA  Mahdi,No,,France,
AMGHAR  Youssef,No,,France,
BENNARA  Mahdi,No,,France,
AMGHAR  Youssef,No,,France,
TERDJIMI  Mehdi,No,,France,
MÉDINI  Lionel,No,,France,
MALESHKOVA  Maria,No,,Germany,
KALLAB  Lara,No,,France,
CHBEIR  Richard,No,,France,
BOURREAU  Pierre,No,,France,
BEN LAMINE  Sana Ben Abdallah,No,,Tunisia,
ZGHAL  Hajer Baazaoui,No,,Tunisia,
GUEGAN  Ghedira,No,,France,
DIMITRIOU  Athanasios,No,,United Kingdom,
BURUD  Ingunn,No,,Norway,
THIIS  T,No,,Norway,
ROSS GOBAKKEN  Lone,No,,Norway,
ORMONDROYD  Graham Alan,No,,United Kingdom,
KRANIOTIS  Dimitrios,No,,Norway,
BABIČ  Jan,No,,Slovenia,
MOMBAUR  Katja,No,,Germany,
LEFEBER  Dirk,No,,Belgium,
DIEËN  Jaap van,No,,Netherlands,
GRAIMANN  Bernhard,No,,Germany,
RUSSOLD  Michael,No,,Austria,
HOUDIJK  Han,No,,Netherlands,
DE RIJCKE  L,No,,Belgium,
DE RIJCKE  L,No,,Belgium,
BABIČ  Jan  et al,No,,Slovenia,
SVENŠEK  Daniel,No,,Slovenia,
DUJIČ  Bruno,No,,Slovenia,
JANČAR  Jurij,No,,Slovenia,
STEPIŠNIK  Žiga,No,,Slovenia,
PICCHI  Gianni,No,,Italy,
GRIGOLATO  Stefano,No,,Italy,
PANZACCHI  Pietro,No,,Italy,
TOGNETTI  S,No,,Italy,
ALENCAR GAVRIC  Tatiana Abaurre,Yes,,Slovenia,
ZORKO  Martin,No,,Slovenia,
HIRSCH  Karmen,No,,Slovenia,
SUPEJ  Matej,No,,Slovenia,
SUPEJ  Matej,No,,Slovenia,
OGRIN  Jan,No,,Slovenia,
HOLMBERG  Hans-Christer,No,,Sweden,China
KOZINC  Žiga,No,,Slovenia,
PLEVNIK  Matej,No,,Slovenia,
ROŠKER  Jernej,No,,Slovenia,
PODREKAR  Nastja,Yes,,Slovenia,
ROŠKER  Jernej,No,,Slovenia,
MAVRIČ  Tim,Yes,,Slovenia,
EGRI  Péter,No,,Hungary,
KIS  Tamás,No,,Hungary,
BRZEZICKI  Marcin,No,,Poland,
XIE  Xinfeng,No,,United States,
WANG  Tianmiao,No,,United States,
WANG  Jingxin,No,,United States,
GOMBOC  Vanja,No,,Slovenia,
KROHNE  Nina,No,,Slovenia,
LAVRIČ  Meta,No,,Slovenia,
PODLOGAR  Tina,No,,Slovenia,
POŠTUVAN  Vita,No,,Slovenia,
ŠEDIVY  Nuša,No,,Slovenia,
ŠEDIVY  Nuša,No,,Slovenia,
ŽVELC  Gregor,No,,Slovenia,
MARS BITENC  Urša,No,,Slovenia,
TEKAVČIČ-GRAD  Onja,No,,Slovenia,
SONNEMANN  Guido,No,,France,
GEMECHU  E D,No,,France,
SALA  Servenela,No,,Italy,
SCHAU  Erwin Andreas Meissner,Yes,,Italy,
ALLACKER  Karen,No,,Belgium,
PANT  Rana,No,,Italy,
ADIBI  Naeem,No,,France,
VALDIVIA  Sonia,No,,Switzerland,
PLUHÁR  András,No,,Hungary,
MARTINEZ  Asier,No,,Spain,
EGÜÉS  Itziar,No,,Spain,
LABIDI  Jalel,No,,Spain,
FERNANDES  Susana C M,No,,France,
KERN  Helmut,No,,Austria,
ŠARABON  Nejc  et al,Yes,,Slovenia,
BURUD  Ingunn,No,,Norway,
SUTTIE  Ed,No,,United Kingdom,
HILL  Callum A S,No,,United Kingdom,Norway
SANDIN  Gustav,No,,Sweden,
GANNE-CHÉDEVILLE  Christelle,No,,Switzerland,
LOWRES  F,No,,United Kingdom,
DIAS  Ana Cláudia,No,,Portugal,
PRAUS  Luděk,No,,Czech Republic,
TIPPNER  Jan,No,,Czech Republic,
VOJÁČKOVÁ  Barbora,No,,Czech Republic,
BRABEC  Martin,No,,Czech Republic,
MILCH  Jaromír,No,,Czech Republic,
HORÁČEK  Petr,No,,Czech Republic,
ŠEVČÍK  David,No,,Czech Republic,
SANDBERG  Dick,No,,Sweden,
KARLSSON  Olov,No,,Sweden,
JONES  Dennis,No,,Sweden,
BRZEZICKI  Marcin,No,,Poland,
PETRAVIĆ  Luka,No,,Slovenia,
ARH  Rok,No,,Slovenia,
GABROVEC  Tina,No,,Slovenia,
JAZBEC  Lucija,No,,Slovenia,
RUPČIĆ  Nika,No,,Slovenia,
STAREŠINIČ  Nina,No,,Slovenia,
ZORMAN  Lea,No,,Slovenia,
ZWITTER  Matjaž,No,,Slovenia,
PRETNAR ŽAGAR  Ajda (sodelavec pri raziskavi),No,,Slovenia,
SRAKAR  Andrej (sodelavec pri raziskavi),No,,Slovenia,
ZORKO  Andraž (sodelavec pri raziskavi),No,,Slovenia,
ARHAR  Igor (sodelavec pri raziskavi),No,,Slovenia,
HOHKRAUT  Tomaž (sodelavec pri raziskavi),No,,Slovenia,
PETRAVIĆ  Luka,No,,Slovenia,
ARH  Rok,No,,Slovenia,
GABROVEC  Tina,No,,Slovenia,
JAZBEC  Lucija,No,,Slovenia,
RUPČIĆ  Nika,No,,Slovenia,
STAREŠINIČ  Nina,No,,Slovenia,
ZORMAN  Lea,No,,Slovenia,
ZWITTER  Matjaž,No,,Slovenia,
ZORKO  Andraž (sodelavec pri raziskavi),No,,Slovenia,
ARHAR  Igor (sodelavec pri raziskavi),No,,Slovenia,
HOHKRAUT  Tomaž (sodelavec pri raziskavi),No,,Slovenia,
PRETNAR ŽAGAR  Ajda (sodelavec pri raziskavi),No,,Slovenia,
SRAKAR  Andrej (sodelavec pri raziskavi),No,,Slovenia,
MAZANEC  Vojtěch,No,,Czech Republic,
MLEJNEK  Pavel,No,,Czech Republic,
VODIČKA  Aleš,No,,Czech Republic,
KNY  Martin,No,,Czech Republic,
ADAMOVSKÁ  Daniel,No,,Czech Republic,
DUJIČ  Bruno,No,,Slovenia,
ORŁOWSKI  Kazimierz A,No,,Poland,
RIGGIO  Mariapaola,No,,Italy,
ALLEGRETTI  Ottaviano,No,,Italy,
CERULLO  Sebastiano,No,,Italy,
FERRARI  Silvia,No,,Italy,
DEMŠAR Franci,No,,Slovenia,
LESJAK Dušan,No,,Slovenia,
KOHUN Frederick,No,,United States,
SKOVIRA Robert,No,,United States,
GORDOBIL Oihana,Yes,,Slovenia,
LI Huisi,No,,Sweden,
AYERDI IZQUIERDO Ana,No,,Spain,
EGIZABAL Ainhoa,No,,Spain,
SEVASTYANOVA Olena,No,,Sweden,
SANDAK Anna Malgorzata,Yes,,Slovenia,
HERRERA DIAZ Rene Alexander,Yes,,Slovenia,Spain
SANDAK Jakub Michal,Yes,,Slovenia,
HAEUSER Emily,No,,United States,
DE LEO Diego,Yes,,Australia,
SERFES Audrey L.,No,,United States,
CORK Michael A.,No,,United States,
YANG Mingyou,No,,United States,
ABBASTABAR Hedayat,No,,Iran,
ABHILASH E. S.,No,,India,
ADABI Maryam,No,,Iran,
ADEKANMBI Victor,No,,United Kingdom,
BOŽIČEVIĆ Ivana,No,,Croatia,
TYROVOLAS Stefanos,No,,Spain,
STERGACHIS Andy,,,United States,
KRISH Varsha Sarah,,,United States,
DE LEO Diego,Yes,,Slovenia,
CHATTERJI Somnath,,,Switzerland,
ALICANDRO Gianfranco,,,Italy,
LEONARDI Matilde,,,Italy,
LAURIOLA Paolo,,,Italy,
CAR Josip,No,,United Kingdom,
KASSEBAUM Nicholas J.,,,United States,
CASTELPIETRA Giulio,No,,Italy,
PIRKIS Jane,No,,Australia,
ROŠKAR Saška,No,,Slovenia,
HAWGOOD Jacinta L.,No,,Australia,
OWNSWORTH Tamara,No,,Australia,
KÖLVES Kairi,No,,Australia,
SPENCE Susan H.,No,,Australia,
ARENSMAN Ella,No,,Ireland,
VICENTINI Silvia,No,,Italy,
MERCURIO Arianna,No,,Italy,
ROMASCU Carolina,No,,Italy,
BATTAGLIA Martina,No,,Italy,
TRIBBIA Noemi,No,,Italy,
SIVIERO Francesca,No,,Italy,
GROSSI Antonello,No,,Italy,
MARTUCCI Maria Maddalena,No,,Italy,
GUARINO Annalisa,No,,Italy,
CONGREGALLI Benedetta,No,,Italy,
ZAMMARRELLI Josephine,No,,Italy,
VALLE Anna,No,,Italy,
PAOLONI Stefano,No,,Italy,
CIPOLLETTA Sabrina,No,,Italy,
KRYSINSKA Karolina,No,,Australia,
MATHIEU Sharna,No,,Australia,
TODOR Racquel,No,,Australia,
TORRES Marta,No,,Italy,
VIECELLI GIANNOTTI Andrea,No,,Italy,
TASSARA Laura,No,,Italy,
D%AMBROS Michela,No,,Italy,
CIPOLLETTA Sabrina,No,,Italy,
ROCKETT Ian Richard Hildreth,No,,United States,
JIA Haomiao,No,,United States,
BANERJEE Aniruddha,No,,United States,
NOLTE Kurt B.,No,,United States,
MILLER Ted R.,No,,United States,
LARKIN Gregory Luke,No,,United States,
STACK Steven,No,,United States,
CAINE Eric D.,No,,United States,
FROSTAD Joseph Jon,No,,United States,
TRAINI Eugenio,No,,Netherlands,
MORAWSKA Lidia,No,,Australia,
LA VECCHIA Carlo,No,,Italy,
CERIN Ester,No,,Australia,
SANTRIC-MILICEVIC Milena M,No,,Serbia,
RONFANI Luca,No,,Italy,
REINER Robert C,No,,United States,
BALCOMBE Luke,No,,Australia,
KHATCHERIAN Eugénie,No,,Switzerland,
ZULLINO Daniele,No,,Switzerland,
ACHAB Sophia,No,,Switzerland,
SOLMI Marco,No,,Canada,United Kingdom
ESTRADÉ Andrés,No,,United Kingdom,Uruguay
THOMPSON Trevor,No,,United Kingdom,
AGORASTOS Agorastos,No,,Greece,
RADUA Joaquim,No,,United Kingdom,Spain
WEISER Mark,No,,Israel,
DOMSCHKE Katharina,No,,Germany,
IGNJATOVIC-RISTIC Dragana,No,,Serbia,
HASLER Gregor,No,,Switzerland,
CORRELL Christoph U.,No,,United States,
TRABUCCHI Marco,No,,Italy,
DE MENDONÇA LIMA Carlos Augusto,No,,Switzerland,
IVBIJARO Gabriel,No,,Portugal,United Kingdom
ŠVAB Igor,No,,Slovenia,
STEPINAC Mislav,No,,Croatia,
BORAK Filip,No,,Croatia,
ŠUŠTERŠIČ Iztok,Yes,,Slovenia,
GAVRIĆ Igor,Yes,,Slovenia,
SCHAU Erwin Andreas Meissner,Yes,,Slovenia,
TAVZES Črtomir,Yes,,Slovenia,
PRELOVŠEK NIEMELÄ Eva,No,,Slovenia,
PEČNIK Jaka Gašper,Yes,,Slovenia,
DEVALLANCE David Brian,Yes,,Slovenia,United States
KUTNAR Andreja,Yes,,Slovenia,
POSAVČEVIĆ Marko,No,,Slovenia,
ROVERE Barbara,Yes,,Slovenia,
WECKENDORF Jan,Yes,,Slovenia,
VRHOVNIK Matevž,,,Slovenia,
LOVREČIĆ Martin,,,Slovenia,
LABIDI Jalel,No,,Spain,
PONNUCHAMY Veerapandian,Yes,,Slovenia,
USSHER Ebenezer,No,,Norway,
ARJOMANDI Kaveh,No,,Canada,
SMITH Ian,No,,Canada,
USSHER Ebenezer,,,Norway,
ARJOMANDI Kaveh,,,Canada,
ASLAM Sidra,Yes,,Slovenia,
BUKOVSZKI Viktor,No,,Hungary,
MRISSA Michael Nicolas,Yes,,Slovenia,
RAHIMI Sohrab,No,,United States,
DAHLE Gregory,No,,United States,
ECKENRODE Robert T.,,,United States,
SMILEY E. Thomas,,,United States,
HOLÁSKOVÁ Ida,,,United States,
ESAKKIMUTHU Esakkiammal Sudha,Yes,,Slovenia,
PYLYPCHUK Ievgen,,,Sweden,
MORENO Adrian,No,,Sweden,
SIPPONEN Mika H.,,,Sweden,
QUAN Peng,No,,United States,
WANG Chun-Long,,,Taiwan,China
ZHOU Jun,,,China,
XIA He,,,China,
LIU Yuanyue,,,United States,China
XIANJUN Li,,,China,
XIE Xinfeng,No,,United States,
ZOUARI Mariem,Yes,,Tunisia,
MARROT Laetitia Sarah Jennifer,Yes,,Slovenia,
MEILE Kristine,No,,Latvia,
ECKENRODE Robert T.,,,United States,
AZAMBUJA Rafael,No,,United States,
DEVALLANCE David Brian,Yes,,Slovenia,United States
MCNEEL Joseph,No,,United States,
HASSLER Curt,No,,United States,
BAJC ČESNIK Ana,No,,Slovenia,
DAROVIC Simona,No,,Slovenia,
PRPAR MIHEVC Sonja,No,,Slovenia,
ŠTALEKAR Maja,No,,Slovenia,
MALNAR Mirjana,No,,Slovenia,
MOTALN Helena,No,,Slovenia,
LEE Youn-Bok,No,,United Kingdom,South Korea
MAZEJ Julija,No,,Italy,Slovenia
POHLEVEN Jure,Yes,,Slovenia,
GROSCH Markus,No,,Germany,
MODIC Miha,No,,United Kingdom,
FONOVIĆ Marko,No,,Slovenia,
TURK Boris,No,,Slovenia,
DRUKKER Micha,No,,Netherlands,
SHAW Christopher E.,No,,United Kingdom,
ROGELJ Boris,No,,Slovenia,
MARROT Laetitia Sarah Jennifer,Yes,,Slovenia,
SERVAIS Pascal,,,France,
DURIF-VARAMBON Bruno,,,France,
MAURET Evelyne,,,France,
DESLOGES Isabelle,,,France,
BILOSLAVO Roberto,Yes,,Slovenia,
LOMBARDI Rosa,,,Italy,
HOJNIK Jana,No,,Slovenia,
CICERO Lucia,No,,Italy,
CAGNINA Maria Rosita,No,,Italy,
BAGNOLI Carlo,No,,Italy,
MASSARO Maurizio,No,,Italy,
COSENTINO Antonietta,No,,Italy,
MCKENNA Bernard,No,,Australia,
EDWARDS Mark,No,,Australia,
JANEŠ Aleksander,No,,Slovenia,
FAGANEL Armand,No,,Slovenia,
FAGANEL Armand,No,,Slovenia,
URAN MARAVIĆ Maja,No,,Slovenia,
TRNAVČEVIČ Anita,No,,Slovenia,
EDGAR David A.,,,United Kingdom,
BAGNOLI Carlo,,,Italy,
PEETERS Kelly,Yes,,Slovenia,
KRAMBERGER Katja,No,,Slovenia,
MIKLAVČIČ VIŠNJEVEC Ana,No,,Slovenia,
HROVATIN Niki,Yes,,Slovenia,
TOŠIĆ Aleksandar,Yes,,Slovenia,
KAVŠEK Branko,No,,Slovenia,
ŠARABON Nejc,Yes,,Slovenia,
MILINOVIĆ Ivan,No,,Croatia,
DOLENEC Aleš,No,,Slovenia,
KOZINC Žiga,No,,Slovenia,
BABIĆ Vesna,No,,Croatia,
PLEŠA Jernej,No,,Slovenia,
DJURIĆ Daniel,No,,Slovenia,
ZERBO ŠPORIN Dorjana,No,,Slovenia,
PRIJON Ticijana,No,,Slovenia,
RUBINI Morandise,No,,France,
CLOPEAU Armand,,,France,
DUMARCAY Stephane,,,France,
GÉRARDIN Philippe,,,France,
CHARRIER Bertrand,,,France,
BAO Ran,No,,Australia,
CHEN Sitong,No,,China,
KASTELIC Kaja,Yes,,Slovenia,
DRENOWATZ Clemens,No,,Austria,
LI Minghui,No,,China,
ZHANG Jialin,No,,China,
WANG Lei,No,,China,
STARBEK Petra,No,,Slovenia,
SAJINČIČ Nežka,Yes,,Slovenia,
ISTENIČ Andreja,No,,Slovenia,
KAMBIČ Tim,No,,Slovenia,
HADŽIĆ Vedran,No,,Slovenia,
LAINŠČAK Mitja,No,,Slovenia,
PAVLOVIĆ Monika,No,,Slovenia,
OGRINC Nina,No,,Slovenia,
VOGLAR Matej,No,,Slovenia,
VATOVEC Rok,No,,Slovenia,
BAKER Paul,No,,United Kingdom,
KRIENKE Dominik,No,,Germany,
PRESKETT Dave,No,,United Kingdom,
SCHWARZKOPF Matthew,Yes,,Slovenia,
CHARLTON Adam,No,,United Kingdom,
HAN Lei,Yes,,China,Slovenia
COUCEIRO José,No,,Spain,
SANDBERG Dick,No,,Sweden,
PICHLER Gerhard,No,,Austria,
PICCHI Gianni,No,,Italy,
KASTNER Maximilian,No,,Austria,
GRAIFENBERG Diego,No,,Italy,
STAMPFER Karl,No,,Austria,
KÜHMAIER Martin,No,,Austria,
MA Te,No,,Japan,
SCHIMLECK Laurence,No,,United States,
DAHLEN Joseph,No,,United States,
YOON Seung-Chul,No,,United States,
INAGAKI Tetsuya,No,,Japan,
TSUCHIKAWA Satoru,No,,Japan,
RIGGIO Mariapaola,No,,United States,
KRÉSZ Miklós Ferenz,Yes,,Hungary,Slovenia
VCELAK Jan,Yes,,Slovenia,Czech Republic
SAŠEK Matic,Yes,,Slovenia,
MIRKOV Dragan,No,,Serbia,
HODŽIĆ Vedran,No,,Slovenia,
SMAJLA Darjan,Yes,,Slovenia,
SPUDIĆ Darjan,No,,Slovenia,
GONZALEZ Marc Elmeneua,No,,Slovenia,
JANIĆIJEVIĆ Danica,No,,Serbia,
PEREZ-CASTILLA Alejandro,No,,Spain,
FERNANDEZ-REVELLES Andres,No,,Spain,
GARCÍA RAMOS Amador,No,,Spain,
OCHIENG Peter Juma,No,,Hungary,
LONDON András,No,,Hungary,
KAVKLER Katja,No,,Slovenia,
DEMŠAR Andrej,No,,Slovenia,
GOSTINČAR Cene,No,,Slovenia,
ZALAR Polona,No,,Slovenia,
BURNARD Michael David,Yes,,Slovenia,
PEDIŠIĆ Željko,No,,Australia,
JUTRAŽ Anja,No,,Slovenia,
MALOVRH REBEC Katja,No,,Slovenia,
OOSTWEGEL Laurens Jozef Nicolaas,No,,Slovenia,
KUKEC Andreja,No,,Slovenia,
LIPOVAC Dean,Yes,,Slovenia,
ŽITNIK Jure,Yes,,Slovenia,
VOR HOOREN Bas,No,,Netherlands,
ČUROVIĆ Luka,No,,Slovenia,
MUROVEC Jure,No,,Slovenia,
NOVAKOVIĆ Tadej,No,,Slovenia,
PRISLAN Rok,Yes,,Slovenia,
PREZELJ Jurij,No,,Slovenia,
HERRERA DIAZ Rene Alexander,Yes,,Slovenia,Spain
HERMOSO Eva,No,,Spain,
LABIDI Jalel,No,,Spain,
FERNÁNDEZ-GOLFÍN Covadonga,No,,Spain,
GONZÁLES Marc Elmeua,No,,Slovenia,
KOVÁCS László,No,,Hungary,
BÓTA András,No,,Hungary,Sweden
